Datetime,EEM,EEMA,EMXC,Nasdaq,Russel,Spx,VTHR
2022-12-05 09:30:00,39.5099983215332,65.6500015258789,49.90999984741211,11400.2578125,1881.3623046875,4044.5,181.5449981689453
2022-12-05 09:32:00,39.459999084472656,65.52999877929688,49.94889831542969,11388.5029296875,1878.119384765625,4043.68994140625,
2022-12-05 09:34:00,39.5,65.5999984741211,,11410.599609375,1878.2012939453125,4048.699951171875,
2022-12-05 09:36:00,39.540000915527344,65.63999938964844,,11419.27734375,1878.18505859375,4050.77001953125,
2022-12-05 09:38:00,39.459999084472656,,50.0,11417.74609375,1876.9649658203125,4050.72998046875,
2022-12-05 09:40:00,39.459999084472656,65.54000091552734,49.97999954223633,11406.775390625,1874.263427734375,4048.8701171875,
2022-12-05 09:42:00,39.5,65.54000091552734,49.981998443603516,11414.1552734375,1873.6134033203125,4048.300048828125,
2022-12-05 09:44:00,39.470001220703125,,49.970001220703125,11406.5185546875,1872.5189208984375,4044.5400390625,
2022-12-05 09:46:00,39.435001373291016,,49.97850036621094,11401.9248046875,1871.0352783203125,4043.2900390625,
2022-12-05 09:48:00,39.45000076293945,65.45999908447266,,11412.4501953125,1870.64111328125,4044.239990234375,
2022-12-05 09:50:00,39.39609909057617,,49.93000030517578,11398.5615234375,1868.7918701171875,4041.7900390625,
2022-12-05 09:52:00,39.3650016784668,,49.907798767089844,11397.111328125,1868.2353515625,4040.89990234375,
2022-12-05 09:54:00,39.33000183105469,65.30999755859375,49.869998931884766,11391.73046875,1867.2813720703125,4039.389892578125,
2022-12-05 09:56:00,39.29499816894531,,49.88999938964844,11383.59765625,1865.33056640625,4037.43994140625,
2022-12-05 09:58:00,39.290000915527344,,49.869998931884766,11373.8427734375,1865.04443359375,4034.4599609375,
2022-12-05 10:00:00,39.209999084472656,65.02999877929688,49.73500061035156,11336.732421875,1861.067626953125,4025.3798828125,180.6999969482422
2022-12-05 10:02:00,39.220001220703125,,49.7400016784668,11347.1123046875,1861.12060546875,4028.919921875,180.797607421875
2022-12-05 10:04:00,39.229400634765625,,49.720001220703125,11341.3330078125,1861.7991943359375,4029.2900390625,
2022-12-05 10:06:00,39.22999954223633,,49.787498474121094,11347.3271484375,1862.9425048828125,4031.0,180.89999389648438
2022-12-05 10:08:00,39.20000076293945,,49.7495002746582,11333.7685546875,1861.273681640625,4027.840087890625,180.75
2022-12-05 10:10:00,39.2400016784668,,49.78499984741211,11352.1005859375,1862.0018310546875,4033.239990234375,
2022-12-05 10:12:00,39.2400016784668,,49.790000915527344,11350.4951171875,1861.813720703125,4033.06005859375,
2022-12-05 10:14:00,39.22999954223633,,49.790000915527344,11339.8603515625,1860.943359375,4029.64990234375,180.8000030517578
2022-12-05 10:16:00,39.20500183105469,65.08000183105469,49.75,11346.220703125,1860.730712890625,4031.300048828125,
2022-12-05 10:18:00,39.19499969482422,65.05000305175781,49.70000076293945,11331.84765625,1860.086669921875,4028.699951171875,180.75999450683594
2022-12-05 10:20:00,39.189998626708984,,49.720001220703125,11326.716796875,1859.0296630859375,4028.1298828125,180.6999969482422
2022-12-05 10:22:00,39.20000076293945,,49.720001220703125,11332.533203125,1859.472412109375,4030.0400390625,
2022-12-05 10:24:00,39.16999816894531,,49.729000091552734,11335.2646484375,1858.94384765625,4031.669921875,
2022-12-05 10:26:00,39.224998474121094,,49.73149871826172,11351.7724609375,1860.225830078125,4035.300048828125,
2022-12-05 10:28:00,39.18000030517578,,49.7400016784668,11332.9033203125,1858.675537109375,4030.3798828125,180.82000732421875
2022-12-05 10:30:00,39.18000030517578,,49.709999084472656,11324.5849609375,1857.19775390625,4028.8798828125,
2022-12-05 10:32:00,39.20180130004883,,49.714500427246094,11333.10546875,1857.3336181640625,4031.77001953125,
2022-12-05 10:34:00,39.209999084472656,,49.72999954223633,11337.7783203125,1857.7760009765625,4032.43994140625,
2022-12-05 10:36:00,39.2400016784668,,49.75,11346.552734375,1858.6427001953125,4033.81005859375,
2022-12-05 10:38:00,39.25,,49.75,11349.064453125,1858.3558349609375,4034.56005859375,180.94000244140625
2022-12-05 10:40:00,39.27000045776367,65.16000366210938,49.75270080566406,11362.3994140625,1859.7325439453125,4037.159912109375,
2022-12-05 10:42:00,39.290000915527344,,49.79499816894531,11367.0693359375,1860.5098876953125,4038.590087890625,
2022-12-05 10:44:00,39.2599983215332,,49.789398193359375,11362.357421875,1859.76025390625,4036.300048828125,181.13999938964844
2022-12-05 10:46:00,39.28499984741211,,49.779998779296875,11362.765625,1859.7945556640625,4037.25,
2022-12-05 10:48:00,39.29499816894531,65.22000122070312,49.790000915527344,11365.9140625,1859.919189453125,4037.93994140625,
2022-12-05 10:50:00,39.310001373291016,65.25,49.79999923706055,11359.8974609375,1859.853271484375,4035.139892578125,181.05999755859375
2022-12-05 10:52:00,39.28499984741211,,49.790000915527344,11352.1513671875,1859.33349609375,4033.760009765625,180.9600067138672
2022-12-05 10:54:00,39.29999923706055,,49.79999923706055,11355.111328125,1859.949951171875,4035.090087890625,
2022-12-05 10:56:00,39.310001373291016,65.22000122070312,,11355.8740234375,1859.154296875,4034.6201171875,
2022-12-05 10:58:00,39.310001373291016,,49.810001373291016,11359.9931640625,1858.7430419921875,4035.8798828125,180.97000122070312
2022-12-05 11:00:00,39.310001373291016,65.23999786376953,49.82500076293945,11368.6435546875,1859.3431396484375,4037.139892578125,181.1999969482422
2022-12-05 11:02:00,39.28499984741211,65.20999908447266,49.79999923706055,11366.8193359375,1858.811767578125,4035.739990234375,181.0800018310547
2022-12-05 11:04:00,39.279998779296875,65.18000030517578,49.79999923706055,11366.1025390625,1859.330810546875,4036.22998046875,181.10000610351562
2022-12-05 11:06:00,39.275001525878906,65.19999694824219,49.769100189208984,11365.490234375,1859.5982666015625,4035.8701171875,
2022-12-05 11:08:00,39.290000915527344,65.19999694824219,,11368.6357421875,1859.2452392578125,4037.3798828125,181.11000061035156
2022-12-05 11:10:00,39.314998626708984,65.2500991821289,49.79999923706055,11375.7470703125,1859.9456787109375,4039.64990234375,
2022-12-05 11:12:00,39.33000183105469,65.26000213623047,49.82500076293945,11380.0498046875,1860.9202880859375,4040.469970703125,
2022-12-05 11:14:00,39.31010055541992,65.29000091552734,,11367.23046875,1859.9622802734375,4036.679931640625,181.1300048828125
2022-12-05 11:16:00,39.2599983215332,,49.78499984741211,11364.6474609375,1857.9010009765625,4036.199951171875,180.9199981689453
2022-12-05 11:18:00,39.255001068115234,65.1500015258789,49.77000045776367,11347.080078125,1856.806396484375,4031.0,180.89999389648438
2022-12-05 11:20:00,39.2400016784668,,49.7599983215332,11337.375,1855.223876953125,4027.780029296875,180.60690307617188
2022-12-05 11:22:00,39.224998474121094,65.12000274658203,49.72990036010742,11334.3291015625,1854.828369140625,4027.429931640625,
2022-12-05 11:24:00,39.220001220703125,,,11326.5068359375,1853.963134765625,4025.949951171875,
2022-12-05 11:26:00,39.23500061035156,65.11000061035156,49.720001220703125,11329.4404296875,1854.5213623046875,4027.739990234375,
2022-12-05 11:28:00,39.2515983581543,65.1500015258789,49.7317008972168,11327.373046875,1854.6322021484375,4026.81005859375,180.68179321289062
2022-12-05 11:30:00,39.21500015258789,,,11319.1064453125,1853.029296875,4024.43994140625,
2022-12-05 11:32:00,39.20000076293945,,49.70000076293945,11310.5205078125,1852.68408203125,4022.300048828125,
2022-12-05 11:34:00,39.16999816894531,,,11297.4365234375,1851.174072265625,4019.56005859375,
2022-12-05 11:36:00,39.189998626708984,,49.65999984741211,11299.7109375,1850.3330078125,4020.330078125,
2022-12-05 11:38:00,39.19499969482422,,,11305.5791015625,1850.83447265625,4022.300048828125,
2022-12-05 11:40:00,39.209999084472656,65.04000091552734,49.6786003112793,11312.6064453125,1851.4910888671875,4023.18994140625,
2022-12-05 11:42:00,39.220001220703125,,,11311.125,1850.9359130859375,4022.280029296875,
2022-12-05 11:44:00,39.21500015258789,,,11314.66015625,1850.580078125,4022.830078125,
2022-12-05 11:46:00,39.20899963378906,,,11311.6865234375,1850.1993408203125,4022.090087890625,
2022-12-05 11:48:00,39.19499969482422,65.06999969482422,49.65840148925781,11308.3798828125,1849.3797607421875,4021.3701171875,
2022-12-05 11:50:00,39.220001220703125,,49.66999816894531,11313.14453125,1849.5875244140625,4022.89990234375,
2022-12-05 11:52:00,39.19499969482422,,49.650001525878906,11308.2275390625,1848.8062744140625,4020.02001953125,
2022-12-05 11:54:00,39.160099029541016,,49.630001068115234,11293.1171875,1847.63134765625,4014.659912109375,180.22999572753906
2022-12-05 11:56:00,39.15999984741211,,,11289.2197265625,1846.08740234375,4013.030029296875,180.00999450683594
2022-12-05 11:58:00,39.15999984741211,,49.595001220703125,11287.62890625,1845.2332763671875,4012.300048828125,
2022-12-05 12:00:00,39.13999938964844,,49.58000183105469,11283.3388671875,1844.4739990234375,4010.4599609375,
2022-12-05 12:02:00,39.150001525878906,,49.56999969482422,11284.1533203125,1845.0413818359375,4010.530029296875,
2022-12-05 12:04:00,39.15999984741211,,49.564998626708984,11286.705078125,1845.4676513671875,4012.27001953125,
2022-12-05 12:06:00,39.165000915527344,65.0,49.5973014831543,11289.046875,1846.141357421875,4013.919921875,
2022-12-05 12:08:00,39.16999816894531,,49.61000061035156,11287.73828125,1846.66845703125,4013.919921875,
2022-12-05 12:10:00,39.154998779296875,,49.59199905395508,11285.3330078125,1846.72802734375,4013.1298828125,
2022-12-05 12:12:00,39.16999816894531,,49.580101013183594,11284.423828125,1846.734130859375,4012.739990234375,
2022-12-05 12:14:00,39.189998626708984,,49.61000061035156,11295.6826171875,1847.35888671875,4015.889892578125,
2022-12-05 12:16:00,39.190101623535156,65.05999755859375,49.650001525878906,11301.693359375,1848.3614501953125,4017.60009765625,
