Datetime,EEM,EEMA,EMXC,Nasdaq,Russel,Spx,VTHR
2022-12-02 09:30:00,39.08000183105469,64.4800033569336,50.290000915527344,11335.8759765625,1857.00390625,4033.56005859375,180.97000122070312
2022-12-02 09:32:00,39.10169982910156,,50.29999923706055,11345.1767578125,1857.9674072265625,4039.27001953125,
2022-12-02 09:34:00,39.17499923706055,64.58000183105469,50.33000183105469,11337.38671875,1858.2781982421875,4036.780029296875,
2022-12-02 09:36:00,39.18000030517578,,50.369998931884766,11345.0830078125,1860.8599853515625,4041.360107421875,
2022-12-02 09:38:00,39.18000030517578,64.6500015258789,50.33000183105469,11348.0703125,1861.5479736328125,4038.8701171875,
2022-12-02 09:40:00,39.16999816894531,,50.35499954223633,11346.3369140625,1863.38818359375,4035.610107421875,
2022-12-02 09:42:00,39.18000030517578,,50.33000183105469,11330.677734375,1862.1021728515625,4032.320068359375,181.05999755859375
2022-12-02 09:44:00,39.22999954223633,64.76000213623047,50.34000015258789,11335.703125,1861.752685546875,4035.030029296875,
2022-12-02 09:46:00,39.2400016784668,64.75,50.320098876953125,11319.3310546875,1862.2259521484375,4030.570068359375,
2022-12-02 09:48:00,39.2400016784668,,50.29999923706055,11305.779296875,1861.6724853515625,4027.97998046875,
2022-12-02 09:50:00,39.25,64.86000061035156,50.33000183105469,11307.7255859375,1862.422607421875,4028.800048828125,180.97500610351562
2022-12-02 09:52:00,39.25419998168945,64.87000274658203,50.310001373291016,11307.546875,1862.6187744140625,4030.60009765625,180.9199981689453
2022-12-02 09:54:00,39.329898834228516,64.83999633789062,50.34000015258789,11327.5859375,1864.537109375,4034.89990234375,181.0500030517578
2022-12-02 09:56:00,39.36000061035156,,50.369998931884766,11325.4541015625,1866.3719482421875,4032.510009765625,181.1199951171875
2022-12-02 09:58:00,39.3849983215332,65.08999633789062,50.380001068115234,11330.359375,1867.299072265625,4033.68994140625,181.13999938964844
2022-12-02 10:00:00,39.38999938964844,65.12999725341797,50.380001068115234,11339.5224609375,1869.5340576171875,4037.580078125,181.17999267578125
2022-12-02 10:02:00,39.34000015258789,,50.31999969482422,11325.3046875,1869.12646484375,4032.219970703125,
2022-12-02 10:04:00,39.334999084472656,65.02999877929688,50.314998626708984,11325.744140625,1868.7813720703125,4032.320068359375,
2022-12-02 10:06:00,39.34000015258789,65.0,50.33000183105469,11340.1220703125,1869.836669921875,4036.52001953125,
2022-12-02 10:08:00,39.36000061035156,,50.31999969482422,11347.1435546875,1870.836669921875,4037.56005859375,
2022-12-02 10:10:00,39.400001525878906,65.08000183105469,50.30500030517578,11357.173828125,1872.33544921875,4038.800048828125,181.57000732421875
2022-12-02 10:12:00,39.45000076293945,,50.36000061035156,11389.8642578125,1874.890380859375,4047.6201171875,181.72000122070312
2022-12-02 10:14:00,39.45500183105469,65.22000122070312,50.34000015258789,11389.2021484375,1875.9212646484375,4046.659912109375,
2022-12-02 10:16:00,39.40999984741211,,50.310001373291016,11379.4833984375,1874.9439697265625,4043.760009765625,
2022-12-02 10:18:00,39.39500045776367,,50.29999923706055,11376.3173828125,1874.2318115234375,4042.949951171875,
2022-12-02 10:20:00,39.369998931884766,,50.279998779296875,11369.87890625,1873.867431640625,4042.2099609375,
2022-12-02 10:22:00,39.3849983215332,,50.28499984741211,11373.3154296875,1874.76025390625,4043.139892578125,
2022-12-02 10:24:00,39.3849983215332,,50.2400016784668,11379.5166015625,1875.063232421875,4044.659912109375,181.5500030517578
2022-12-02 10:26:00,39.35499954223633,,50.220001220703125,11374.080078125,1875.0966796875,4044.409912109375,181.63999938964844
2022-12-02 10:28:00,39.334999084472656,65.02999877929688,50.17499923706055,11360.0546875,1874.1082763671875,4039.090087890625,181.3699951171875
2022-12-02 10:30:00,39.314998626708984,,50.13999938964844,11353.982421875,1873.607421875,4037.2900390625,
2022-12-02 10:32:00,39.345001220703125,,50.154998779296875,11357.19921875,1873.8128662109375,4039.280029296875,
2022-12-02 10:34:00,39.3650016784668,,50.19820022583008,11377.287109375,1875.868408203125,4043.860107421875,
2022-12-02 10:36:00,39.3650016784668,,50.185001373291016,11366.3505859375,1876.328857421875,4044.0,
2022-12-02 10:38:00,39.349998474121094,,50.164398193359375,11365.1025390625,1876.7386474609375,4043.080078125,
2022-12-02 10:40:00,39.3650016784668,,50.185001373291016,11370.0556640625,1876.7767333984375,4045.070068359375,
2022-12-02 10:42:00,39.36000061035156,,50.185001373291016,11371.091796875,1876.983642578125,4046.550048828125,
2022-12-02 10:44:00,39.35499954223633,,50.18000030517578,11372.39453125,1876.8966064453125,4047.030029296875,181.77749633789062
2022-12-02 10:46:00,39.380001068115234,,50.20000076293945,11379.28125,1877.2196044921875,4049.72998046875,
2022-12-02 10:48:00,39.404998779296875,,50.220001220703125,11372.763671875,1876.7427978515625,4048.43994140625,
2022-12-02 10:50:00,39.37030029296875,,,11371.3125,1877.090576171875,4047.14990234375,
2022-12-02 10:52:00,39.399898529052734,,50.220001220703125,11388.396484375,1879.689453125,4051.659912109375,
2022-12-02 10:54:00,39.35499954223633,,,11371.5908203125,1879.693115234375,4047.360107421875,
2022-12-02 10:56:00,39.35499954223633,,50.16999816894531,11362.0927734375,1878.2928466796875,4044.1298828125,
2022-12-02 10:58:00,39.34000015258789,,50.125,11361.267578125,1877.5345458984375,4043.669921875,
2022-12-02 11:00:00,39.314998626708984,,50.15999984741211,11351.609375,1876.6939697265625,4041.429931640625,181.50999450683594
2022-12-02 11:02:00,39.310001373291016,,50.15999984741211,11351.048828125,1877.031005859375,4042.050048828125,
2022-12-02 11:04:00,39.314998626708984,,50.141300201416016,11352.1298828125,1876.8038330078125,4041.9599609375,
2022-12-02 11:06:00,39.32500076293945,,50.150001525878906,11354.408203125,1877.2662353515625,4043.89990234375,181.60000610351562
2022-12-02 11:08:00,39.35499954223633,,50.154300689697266,11349.361328125,1877.2052001953125,4041.389892578125,
2022-12-02 11:10:00,39.3650016784668,,50.150001525878906,11347.7080078125,1877.427978515625,4041.090087890625,181.49000549316406
2022-12-02 11:12:00,39.375,,50.16999816894531,11354.9931640625,1877.9036865234375,4042.780029296875,
2022-12-02 11:14:00,39.3849983215332,,50.189998626708984,11350.9130859375,1878.3203125,4041.06005859375,
2022-12-02 11:16:00,39.3849983215332,,50.18000030517578,11354.8193359375,1878.7894287109375,4042.2900390625,
2022-12-02 11:18:00,39.3650016784668,65.18000030517578,50.16999816894531,11354.349609375,1878.4454345703125,4042.14990234375,
2022-12-02 11:20:00,39.39500045776367,,50.189998626708984,11358.47265625,1878.49658203125,4042.889892578125,
2022-12-02 11:22:00,39.404998779296875,,50.189998626708984,11364.748046875,1879.11328125,4045.050048828125,
2022-12-02 11:24:00,39.43000030517578,,50.20000076293945,11371.6357421875,1879.4212646484375,4046.39990234375,
2022-12-02 11:26:00,39.45000076293945,,50.25,11382.3193359375,1880.15625,4049.110107421875,
2022-12-02 11:28:00,39.474998474121094,,50.2400016784668,11382.705078125,1880.1334228515625,4049.8701171875,
2022-12-02 11:30:00,39.48500061035156,,50.2400016784668,11382.951171875,1880.5350341796875,4050.06005859375,
2022-12-02 11:32:00,39.4900016784668,,50.2599983215332,11378.6875,1880.65673828125,4048.820068359375,
2022-12-02 11:34:00,39.520198822021484,,50.29999923706055,11388.1884765625,1881.3974609375,4051.25,
2022-12-02 11:36:00,39.54499816894531,,50.29999923706055,11388.2890625,1881.7825927734375,4051.860107421875,
2022-12-02 11:38:00,39.56999969482422,,50.34000015258789,11391.55078125,1882.4169921875,4053.52001953125,182.2100067138672
2022-12-02 11:40:00,39.59989929199219,,50.349998474121094,11408.3115234375,1883.5423583984375,4060.10009765625,182.3699951171875
2022-12-02 11:42:00,39.57500076293945,,50.349998474121094,11409.1533203125,1883.9307861328125,4058.6298828125,
2022-12-02 11:44:00,39.60499954223633,,50.349998474121094,11419.9140625,1884.55126953125,4061.739990234375,
2022-12-02 11:46:00,39.60499954223633,,50.369998931884766,11419.26171875,1884.80419921875,4062.590087890625,
2022-12-02 11:48:00,39.584999084472656,,50.349998474121094,11408.0791015625,1884.180908203125,4058.77001953125,182.42999267578125
2022-12-02 11:50:00,39.56999969482422,,50.31999969482422,11405.693359375,1883.6488037109375,4058.070068359375,
2022-12-02 11:52:00,39.564998626708984,65.5260009765625,50.29999923706055,11403.4736328125,1883.3448486328125,4057.6298828125,
2022-12-02 11:54:00,39.59989929199219,65.48999786376953,50.34000015258789,11409.6650390625,1884.7198486328125,4059.489990234375,182.36000061035156
2022-12-02 11:56:00,39.595001220703125,,50.35499954223633,11410.9248046875,1885.6395263671875,4060.06005859375,
2022-12-02 11:58:00,39.58420181274414,65.5999984741211,50.34000015258789,11401.2568359375,1885.04150390625,4057.169921875,
2022-12-02 12:00:00,39.58000183105469,,50.29999923706055,11396.109375,1884.1956787109375,4056.169921875,
2022-12-02 12:02:00,39.59000015258789,,50.34000015258789,11398.427734375,1884.5968017578125,4057.300048828125,182.27999877929688
2022-12-02 12:04:00,39.584999084472656,,50.31999969482422,11400.9794921875,1884.7938232421875,4057.969970703125,
2022-12-02 12:06:00,39.589900970458984,,50.33000183105469,11401.3955078125,1884.7225341796875,4057.610107421875,
2022-12-02 12:08:00,39.59989929199219,,50.349998474121094,11406.177734375,1885.2120361328125,4059.780029296875,
2022-12-02 12:10:00,39.6150016784668,,50.400001525878906,11419.662109375,1885.641845703125,4062.8798828125,
2022-12-02 12:12:00,39.6150016784668,65.56999969482422,,11420.22265625,1886.20166015625,4063.080078125,
2022-12-02 12:14:00,39.595001220703125,,50.380001068115234,11418.5498046875,1886.664306640625,4061.590087890625,
2022-12-02 12:16:00,39.60309982299805,,50.40909957885742,11422.96484375,1887.2623291015625,4063.590087890625,
2022-12-02 12:18:00,39.58000183105469,,,11418.6416015625,1887.279541015625,4062.06005859375,
2022-12-02 12:20:00,39.595001220703125,,50.349998474121094,11414.68359375,1887.3206787109375,4061.0400390625,
