Datetime,EEM,EEMA,EMXC,Nasdaq,Russel,Spx,VTHR
2022-12-06 11:04:00,39.119998931884766,64.88999938964844,49.209999084472656,11066.5615234375,1823.6488037109375,3956.39990234375,
2022-12-06 11:06:00,39.125,,,11069.181640625,1824.0513916015625,3956.780029296875,
2022-12-06 11:08:00,39.11000061035156,,,11059.7041015625,1823.18603515625,3953.260009765625,
2022-12-06 11:10:00,39.154998779296875,64.93000030517578,,11079.787109375,1824.3489990234375,3959.81005859375,
2022-12-06 11:12:00,39.125,,49.256500244140625,11066.3232421875,1823.53369140625,3954.7099609375,
2022-12-06 11:14:00,39.1150016784668,,49.20000076293945,11051.376953125,1822.473876953125,3949.5400390625,
2022-12-06 11:16:00,39.13999938964844,,49.23400115966797,11053.12109375,1821.3880615234375,3949.010009765625,
2022-12-06 11:18:00,39.119998931884766,,49.21500015258789,11065.51171875,1821.158447265625,3951.39990234375,
2022-12-06 11:20:00,39.150001525878906,,,11072.4775390625,1821.481689453125,3953.949951171875,
2022-12-06 11:22:00,39.150001525878906,,49.2400016784668,11079.4833984375,1822.2685546875,3955.929931640625,
2022-12-06 11:24:00,39.154998779296875,65.01000213623047,49.249900817871094,11081.4423828125,1822.0750732421875,3955.360107421875,
2022-12-06 11:26:00,39.16999816894531,,,11082.6103515625,1821.363525390625,3956.18994140625,
2022-12-06 11:28:00,39.17499923706055,65.02999877929688,49.2599983215332,11082.5322265625,1821.6304931640625,3956.35009765625,
2022-12-06 11:30:00,39.20000076293945,65.08999633789062,,11091.201171875,1822.27197265625,3959.719970703125,
2022-12-06 11:32:00,39.185001373291016,,49.29999923706055,11084.2470703125,1822.4949951171875,3958.429931640625,
2022-12-06 11:34:00,39.189998626708984,,49.28710174560547,11088.0791015625,1822.7537841796875,3959.75,
2022-12-06 11:36:00,39.16999816894531,65.0,,11086.568359375,1822.8123779296875,3957.89990234375,
2022-12-06 11:38:00,39.150001525878906,,,11073.8388671875,1821.77001953125,3954.590087890625,
2022-12-06 11:40:00,39.1349983215332,64.96499633789062,,11068.9072265625,1821.428466796875,3953.0400390625,177.27999877929688
2022-12-06 11:42:00,39.13999938964844,64.88999938964844,49.220298767089844,11072.46484375,1821.12548828125,3954.6201171875,
2022-12-06 11:44:00,39.150001525878906,,49.2400016784668,11082.4921875,1821.552490234375,3956.260009765625,
2022-12-06 11:46:00,39.13999938964844,,,11086.134765625,1821.7001953125,3957.570068359375,
2022-12-06 11:48:00,39.1349983215332,,,11083.201171875,1821.463623046875,3957.10009765625,
2022-12-06 11:50:00,39.119998931884766,,49.203800201416016,11079.49609375,1821.3736572265625,3956.080078125,
2022-12-06 11:52:00,39.11000061035156,64.87000274658203,49.20500183105469,11071.611328125,1820.537109375,3953.3798828125,
2022-12-06 11:54:00,39.099998474121094,,49.203800201416016,11069.421875,1820.3116455078125,3952.889892578125,
2022-12-06 11:56:00,39.11000061035156,,49.20500183105469,11078.986328125,1820.17236328125,3956.1201171875,
2022-12-06 11:58:00,39.099998474121094,64.86499786376953,,11069.2265625,1819.88623046875,3953.06005859375,
2022-12-06 12:00:00,39.1239013671875,64.91999816894531,49.18000030517578,11074.603515625,1819.87158203125,3955.85009765625,
2022-12-06 12:02:00,39.119998931884766,,49.19499969482422,11074.353515625,1819.7603759765625,3954.889892578125,
2022-12-06 12:04:00,39.11989974975586,,49.20000076293945,11072.6279296875,1819.912109375,3955.1298828125,
2022-12-06 12:06:00,39.119998931884766,64.8949966430664,49.18170166015625,11073.2763671875,1819.6146240234375,3955.409912109375,
2022-12-06 12:08:00,39.130001068115234,64.91500091552734,49.189998626708984,11072.7236328125,1819.6103515625,3954.949951171875,
2022-12-06 12:10:00,39.125,64.94000244140625,49.166099548339844,11068.76953125,1819.4027099609375,3952.77001953125,
2022-12-06 12:12:00,39.130001068115234,64.93000030517578,,11067.5771484375,1819.3447265625,3952.919921875,
2022-12-06 12:14:00,39.11000061035156,,,11059.515625,1818.5950927734375,3949.89990234375,
2022-12-06 12:16:00,39.06999969482422,64.88919830322266,49.12310028076172,11037.33203125,1815.541259765625,3944.06005859375,
2022-12-06 12:18:00,39.05500030517578,64.79000091552734,49.125,11032.796875,1814.88720703125,3942.64990234375,
2022-12-06 12:20:00,39.084999084472656,64.8499984741211,49.14500045776367,11042.0615234375,1814.9727783203125,3945.889892578125,176.8300018310547
2022-12-06 12:22:00,39.09000015258789,,49.15999984741211,11046.16796875,1815.9332275390625,3946.60009765625,176.92999267578125
2022-12-06 12:24:00,39.10499954223633,64.88999938964844,49.18519973754883,11055.5703125,1816.667236328125,3949.080078125,
2022-12-06 12:26:00,39.09000015258789,,49.15999984741211,11054.1181640625,1816.8497314453125,3948.449951171875,
2022-12-06 12:28:00,39.08000183105469,,49.13999938964844,11051.759765625,1817.1920166015625,3947.969970703125,
2022-12-06 12:30:00,39.084999084472656,,49.14500045776367,11050.134765625,1817.0322265625,3946.830078125,
2022-12-06 12:32:00,39.09000015258789,,,11052.7119140625,1816.8238525390625,3947.389892578125,
2022-12-06 12:34:00,39.089900970458984,,,11054.1748046875,1816.95654296875,3947.550048828125,176.99000549316406
2022-12-06 12:36:00,39.06990051269531,,49.125,11048.7587890625,1816.186279296875,3945.7099609375,176.91050720214844
2022-12-06 12:38:00,39.06999969482422,,49.11370086669922,11047.5693359375,1815.8214111328125,3946.320068359375,176.89219665527344
2022-12-06 12:40:00,39.064998626708984,,49.1349983215332,11047.0068359375,1816.274169921875,3946.81005859375,
2022-12-06 12:42:00,39.064998626708984,,49.119998931884766,11043.806640625,1815.9744873046875,3945.0400390625,
2022-12-06 12:44:00,39.08000183105469,,49.130001068115234,11047.9423828125,1816.44482421875,3946.06005859375,
2022-12-06 12:46:00,39.08000183105469,64.83000183105469,49.130001068115234,11046.7490234375,1816.4739990234375,3946.090087890625,
2022-12-06 12:48:00,39.095001220703125,,,11048.388671875,1816.3778076171875,3946.260009765625,
2022-12-06 12:50:00,39.09000015258789,,49.13999938964844,11048.8017578125,1816.4212646484375,3946.300048828125,
2022-12-06 12:52:00,39.08000183105469,,,11045.501953125,1816.0462646484375,3945.75,
2022-12-06 12:54:00,39.06999969482422,64.87000274658203,,11042.892578125,1816.1256103515625,3943.52001953125,
2022-12-06 12:56:00,39.070098876953125,,49.125,11038.763671875,1815.38671875,3942.830078125,
2022-12-06 12:58:00,39.070098876953125,,49.13589859008789,11037.451171875,1814.748291015625,3942.6201171875,
2022-12-06 13:00:00,39.064998626708984,64.84459686279297,,11043.2666015625,1814.3531494140625,3943.889892578125,
2022-12-06 13:02:00,39.04999923706055,64.83000183105469,,11032.0810546875,1813.3900146484375,3940.550048828125,
2022-12-06 13:04:00,39.060001373291016,64.83000183105469,,11035.662109375,1813.32666015625,3941.1298828125,
2022-12-06 13:06:00,39.03499984741211,64.80500030517578,49.08489990234375,11025.6865234375,1812.36865234375,3937.780029296875,
2022-12-06 13:08:00,39.01499938964844,,,11014.98046875,1811.2257080078125,3934.64990234375,
2022-12-06 13:10:00,39.01499938964844,,49.07400131225586,11015.23828125,1810.87451171875,3933.93994140625,
2022-12-06 13:12:00,39.0099983215332,,49.05390167236328,11017.408203125,1810.666259765625,3934.77001953125,176.35000610351562
2022-12-06 13:14:00,39.02000045776367,64.76000213623047,49.09000015258789,11019.5341796875,1810.723388671875,3935.679931640625,
2022-12-06 13:16:00,39.04999923706055,64.77999877929688,49.099998474121094,11028.0869140625,1811.217529296875,3938.14990234375,
2022-12-06 13:18:00,39.04499816894531,64.81999969482422,49.11000061035156,11025.4169921875,1810.9019775390625,3935.969970703125,176.4600067138672
2022-12-06 13:20:00,39.04999923706055,64.83000183105469,49.11539840698242,11021.1259765625,1810.308837890625,3935.179931640625,
2022-12-06 13:22:00,39.040000915527344,,49.097999572753906,11017.7578125,1809.7894287109375,3934.330078125,
2022-12-06 13:24:00,39.025001525878906,,49.09389877319336,11011.7431640625,1808.87109375,3932.030029296875,
2022-12-06 13:26:00,39.02000045776367,,49.08000183105469,11011.2900390625,1808.1500244140625,3932.14990234375,176.27999877929688
2022-12-06 13:28:00,39.005001068115234,,,11008.005859375,1808.0029296875,3931.2900390625,
2022-12-06 13:30:00,38.994998931884766,,,11004.02734375,1807.777099609375,3930.550048828125,
